web-scraper-order,web-scraper-start-url,viewed_bought,title,rating_count,rating,img-src,isbn,publisher
"1621318629-841","https://www.amazon.com/Think-Again-Power-Knowing-What/dp/1984878107/ref=pd_vtp_8?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1984878107&psc=1","","Think Again: The Power of Knowing What You Don't Know","3,700 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41Ojcfxmn1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1984878106","February 2, 2021"
"1621318649-963","https://www.amazon.com/Misbehaving-Behavioral-Economics-Richard-Thaler/dp/039335279X/ref=pd_vtp_3?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=039335279X&psc=1","","Misbehaving: The Making of Behavioral Economics","1,598 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41rywvF7HOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0393352795","June 14, 2016"
"1621318601-703","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318588-608","https://www.amazon.com/Simple-Path-Wealth-financial-independence/dp/1533667926/ref=pd_vtp_16?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1533667926&psc=1","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","The Simple Path to Wealth: Your road map to financial independence and a rich, free life","5,018 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41oX+Lk2-ML._SY344_BO1,204,203,200_.jpg","null","5.5 x 0.72 x 8.5 inches"
"1621318578-549","https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=pd_vtp_18?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0807014273&psc=1","<img alt="""" src=""https://m.media-amazon.com/images/I/A17WM5np+HL.png_SR247,139__BG0,0,0_.png"" height=""139px"" width=""247px""/> 0:52  Click to play video","Man's Search for Meaning","32,188 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41nLuZrSbNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","9780807014271","Beacon Press"
"1621318640-923","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","<img alt="""" src=""https://m.media-amazon.com/images/I/A1mTWt1uaFL.png_SR247,139__BG0,0,0_.png"" height=""139px"" width=""247px""/> 0:55  Click to play video","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318583-575","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318649-981","https://www.amazon.com/Misbehaving-Behavioral-Economics-Richard-Thaler/dp/039335279X/ref=pd_vtp_3?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=039335279X&psc=1","","Misbehaving: The Making of Behavioral Economics","1,598 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41rywvF7HOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0393352795","June 14, 2016"
"1621318649-967","https://www.amazon.com/Misbehaving-Behavioral-Economics-Richard-Thaler/dp/039335279X/ref=pd_vtp_3?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=039335279X&psc=1","","Misbehaving: The Making of Behavioral Economics","1,598 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41rywvF7HOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0393352795","June 14, 2016"
"1621318656-1011","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","<img alt="""" src=""https://m.media-amazon.com/images/I/51CaGomB0wL.jpg_SR247,139__BG0,0,0_.jpg"" height=""139px"" width=""247px""/> 4:31  Click to play video","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318640-935","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=pd_vtp_5?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0735211299&psc=1","<img alt="""" src=""https://images-na.ssl-images-amazon.com/images/I/617EkQufkfL.jpg_SR247,139__BG0,0,0_.jpg"" height=""139px"" width=""247px""/> 1:55  Click to play video","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","41,335 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51PujYOdzLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0735211292","October 16, 2018"
"1621318574-507","https://www.amazon.com/Random-Walk-Down-Wall-Street/dp/0393358380/ref=pd_vtp_19?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393358380&psc=1","","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","1,879 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51Hh5WUNO3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0393358380","W. W. Norton & Company"
"1621318656-1008","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
"1621318574-524","https://www.amazon.com/Random-Walk-Down-Wall-Street/dp/0393358380/ref=pd_vtp_19?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393358380&psc=1","This is a Classic Book on Stock Market Investing The Math Sorcerer's Lair","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","1,879 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51Hh5WUNO3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0393358380","W. W. Norton & Company"
"1621318645-960","https://www.amazon.com/Predictably-Irrational-Revised-Expanded-Decisions/dp/0061353248/ref=pd_vtp_4?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0061353248&psc=1","Influence: The Psychology of Persuasion, Revised Edition","Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions","3,996 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/516XdxUXpNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","5.31 x 0.86 x 8 inches"
"1621318624-808","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318613-785","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318624-797","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318588-591","https://www.amazon.com/Simple-Path-Wealth-financial-independence/dp/1533667926/ref=pd_vtp_16?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1533667926&psc=1","","The Simple Path to Wealth: Your road map to financial independence and a rich, free life","5,018 ratings","4.8 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41oX+Lk2-ML._SY344_BO1,204,203,200_.jpg","null","5.5 x 0.72 x 8.5 inches"
"1621318624-823","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","<img alt="""" src=""https://m.media-amazon.com/images/I/41HkGp3MIYL.jpg_SR247,139__BG0,0,0_.jpg"" height=""139px"" width=""247px""/> 11:28  Click to play video","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318592-649","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318633-860","https://www.amazon.com/How-Happiness-Approach-Getting-Life/dp/0143114956/ref=pd_vtp_7?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0143114956&psc=1","Nudge: Improving Decisions About Health, Wealth, and Happiness","The How of Happiness: A New Approach to Getting the Life You Want","924 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51b3mH2BXYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143114956","December 30, 2008"
"1621318583-566","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","A Beginner's Guide to the Stock Market: Everything You Need to Start Making Money Today","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318578-545","https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=pd_vtp_18?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0807014273&psc=1","","Man's Search for Meaning","32,188 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41nLuZrSbNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","9780807014271","Beacon Press"
"1621318609-762","https://www.amazon.com/Your-Money-Life-Transforming-Relationship/dp/0143115766/ref=pd_vtp_11?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0143115766&psc=1","Tamara","Your Money or Your Life: 9 Steps to Transforming Your Relationship with Money and Achieving Financial Independence: Fully Revised and Updated for 2018","2,535 ratings","4.5 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fFQ9HJBjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115762","December 10, 2008"
"1621318649-965","https://www.amazon.com/Misbehaving-Behavioral-Economics-Richard-Thaler/dp/039335279X/ref=pd_vtp_3?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=039335279X&psc=1","","Misbehaving: The Making of Behavioral Economics","1,598 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41rywvF7HOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0393352795","June 14, 2016"
"1621318564-462","https://www.amazon.com/Little-Book-Common-Sense-Investing/dp/1119404509/ref=pd_vtp_21?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1119404509&psc=1","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns (Little Books, Big Profits)","4,339 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51cCQzs8EBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1119404507","October 16, 2017"
"1621318583-560","https://www.amazon.com/Intelligent-Investor-Definitive-Investing-Essentials/dp/0060555661/ref=pd_vtp_17?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0060555661&psc=1","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","23,818 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51fESaIGgVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","February 21, 2006"
"1621318578-542","https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=pd_vtp_18?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0807014273&psc=1","The Gift: 12 Lessons to Save Your Life","Man's Search for Meaning","32,188 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41nLuZrSbNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","9780807014271","Beacon Press"
"1621318592-648","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","Empire of Pain: The Secret History of the Sackler Dynasty","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318613-782","https://www.amazon.com/Influence-Psychology-Persuasion-Robert-Cialdini/dp/006124189X/ref=pd_vtp_10?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=006124189X&psc=1","To Sell Is Human: The Surprising Truth About Moving Others","Influence: The Psychology of Persuasion, Revised Edition","8,005 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51gysFA30GL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","null","December 26, 2006"
"1621318633-878","https://www.amazon.com/How-Happiness-Approach-Getting-Life/dp/0143114956/ref=pd_vtp_7?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0143114956&psc=1","The Myths of Happiness: What Should Make You Happy, but Doesn't, What Shouldn't Make You Happy, but Does","The How of Happiness: A New Approach to Getting the Life You Want","924 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51b3mH2BXYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143114956","December 30, 2008"
"1621318592-628","https://www.amazon.com/Premonition-Pandemic-Story-Michael-Lewis/dp/0393881555/ref=pd_vtp_15?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393881555&psc=1","The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race","The Premonition: A Pandemic Story","978 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41+2DiWeWAS._SY344_BO1,204,203,200_.jpg","978-0393881554","May 4, 2021"
"1621318601-691","https://www.amazon.com/Will-Teach-You-Rich-Second/dp/1523505745/ref=pd_vtp_13?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1523505745&psc=1","","I Will Teach You to Be Rich, Second Edition: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works","7,383 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51v9NVwWHHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1523505746","May 14, 2019"
"1621318574-512","https://www.amazon.com/Random-Walk-Down-Wall-Street/dp/0393358380/ref=pd_vtp_19?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0393358380&psc=1","The Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition)","A Random Walk Down Wall Street: The Time-Tested Strategy for Successful Investing","1,879 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51Hh5WUNO3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0393358380","W. W. Norton & Company"
"1621318624-804","https://www.amazon.com/Power-Habit-What-Life-Business/dp/081298160X/ref=pd_vtp_9?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=081298160X&psc=1","How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships","The Power of Habit: Why We Do What We Do in Life and Business","16,221 ratings","4.6 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51UKFWWvqHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0812981605","January 7, 2014"
"1621318666-1051","https://www.amazon.com/Nudge-Improving-Decisions-Health-Happiness/dp/014311526X/ref=sr_1_1?dchild=1&keywords=nudge&qid=1621176613&s=books&sr=1-1","","Nudge: Improving Decisions About Health, Wealth, and Happiness","2,060 ratings","4.4 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/41U7FQIsplL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-0143115267","February 24, 2009"
"1621318564-474","https://www.amazon.com/Little-Book-Common-Sense-Investing/dp/1119404509/ref=pd_vtp_21?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=1119404509&psc=1","The Little Book of Common Sense Investing Short Reads Urban Survivor","The Little Book of Common Sense Investing: The Only Way to Guarantee Your Fair Share of Stock Market Returns (Little Books, Big Profits)","4,339 ratings","4.7 out of 5 stars","https://images-na.ssl-images-amazon.com/images/I/51cCQzs8EBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","978-1119404507","October 16, 2017"
"1621318656-1003","https://www.amazon.com/Noise-Human-Judgment-Daniel-Kahneman/dp/0316451401/ref=pd_vtp_2?pd_rd_w=o0pRj&pf_rd_p=96226b5f-2d9a-439b-be45-97603787c682&pf_rd_r=ZHD8CMSFGMZPB0EFCVQV&pd_rd_r=fc757468-3dd3-410c-a943-c5aae6aedcf6&pd_rd_wg=IXIS7&pd_rd_i=0316451401&psc=1","","Noise: A Flaw in Human Judgment","null","null","https://images-na.ssl-images-amazon.com/images/I/41lfiSJTFjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg","0316451401","Little, Brown Spark"
